date,ticker,VOLATILITY_30D,VOLATILITY_90D,VOLATILITY_120D,VOLATILITY_260D
2024-11-25,UNH US Equity,28.206,25.624,27.336,25.14
2024-11-26,UNH US Equity,27.228,25.589,27.096,25.137
2024-11-27,UNH US Equity,26.997,25.553,27.077,25.137
2024-11-29,UNH US Equity,26.971,25.554,27.077,25.128
2024-12-02,UNH US Equity,27.013,25.396,27.059,25.129
2024-12-03,UNH US Equity,27.069,25.397,27.06,25.123
2024-12-04,UNH US Equity,26.916,25.288,27.081,25.128
2024-12-05,UNH US Equity,31.662,26.929,28.168,25.696
2024-12-06,UNH US Equity,35.364,28.347,29.134,26.216
2024-12-09,UNH US Equity,35.903,28.097,29.251,26.284
2024-12-10,UNH US Equity,35.951,27.523,29.258,26.275
2024-12-11,UNH US Equity,39.896,29.226,30.454,26.7
2024-12-12,UNH US Equity,40.996,29.766,30.831,26.893
2024-12-13,UNH US Equity,41.082,29.816,30.857,26.909
2024-12-16,UNH US Equity,42.616,30.607,31.519,27.248
2024-12-17,UNH US Equity,42.648,30.822,31.019,27.372
2024-12-18,UNH US Equity,40.386,31.122,31.02,27.528
2024-12-19,UNH US Equity,40.103,31.242,31.16,27.605
2024-12-20,UNH US Equity,40.414,31.507,31.229,27.675
2024-12-23,UNH US Equity,40.275,31.596,31.275,27.702
2024-12-24,UNH US Equity,40.206,31.591,31.273,27.694
2024-12-26,UNH US Equity,40.433,31.641,31.296,27.58
2024-12-27,UNH US Equity,40.162,31.637,31.19,27.575
2024-12-30,UNH US Equity,40.147,31.638,31.18,27.565
2024-12-31,UNH US Equity,40.148,31.579,31.115,27.563
2025-01-02,UNH US Equity,39.829,31.562,31.097,27.521
2025-01-03,UNH US Equity,37.981,31.716,29.749,27.561
2025-01-06,UNH US Equity,38.035,31.714,29.016,27.561
2025-01-07,UNH US Equity,38.034,31.696,28.933,27.562
2025-01-08,UNH US Equity,37.685,31.905,29.09,27.628
2025-01-10,UNH US Equity,37.635,31.807,29.057,27.635
2025-01-13,UNH US Equity,39.808,32.488,29.611,27.902
2025-01-14,UNH US Equity,39.841,32.423,29.588,27.801
2025-01-15,UNH US Equity,39.852,32.418,29.588,27.797
2025-01-16,UNH US Equity,43.526,34.063,30.854,28.482
2025-01-17,UNH US Equity,43.3,34.02,30.848,28.445
2025-01-21,UNH US Equity,41.994,34.35,31.064,28.599
2025-01-22,UNH US Equity,39.272,34.382,31.094,28.614
2025-01-23,UNH US Equity,39.239,34.508,31.225,28.679
2025-01-24,UNH US Equity,39.178,34.501,30.916,28.681
2025-01-27,UNH US Equity,35.714,34.554,30.67,28.547
2025-01-28,UNH US Equity,34.091,34.542,30.669,28.544
2025-01-29,UNH US Equity,34.136,34.552,30.686,28.535
2025-01-30,UNH US Equity,31.425,34.638,30.757,28.519
2025-01-31,UNH US Equity,30.208,34.647,30.707,28.412
2025-02-03,UNH US Equity,29.282,34.693,30.697,28.371
2025-02-04,UNH US Equity,28.42,34.699,30.612,28.372
2025-02-05,UNH US Equity,28.142,34.737,30.612,28.388
2025-02-06,UNH US Equity,28.649,34.793,30.723,28.169
2025-02-07,UNH US Equity,28.727,34.787,30.729,28.107
2025-02-10,UNH US Equity,28.789,34.859,30.785,28.131
2025-02-11,UNH US Equity,28.766,34.746,30.78,28.13
2025-02-12,UNH US Equity,29.016,34.797,30.823,28.113
2025-02-13,UNH US Equity,29.022,34.826,30.844,28.107
2025-02-14,UNH US Equity,29.402,34.842,30.87,28.139
2025-02-18,UNH US Equity,32.014,35.617,31.522,28.455
2025-02-19,UNH US Equity,32.636,35.683,31.685,28.488
2025-02-20,UNH US Equity,33.019,35.712,31.767,28.488
2025-02-21,UNH US Equity,39.049,37.791,33.534,29.442
2025-02-24,UNH US Equity,39.086,37.724,33.558,29.458
2025-02-25,UNH US Equity,37.513,35.177,33.616,29.522
2025-02-26,UNH US Equity,37.499,34.892,33.625,29.556
2025-02-27,UNH US Equity,37.786,34.941,33.629,29.577
2025-02-28,UNH US Equity,33.733,35.015,33.702,29.599
2025-03-03,UNH US Equity,34.001,35.093,33.771,29.644
2025-03-04,UNH US Equity,33.037,35.232,33.843,29.69
2025-03-05,UNH US Equity,33.025,35.22,33.789,29.691
2025-03-06,UNH US Equity,33.385,35.494,34.009,29.781
2025-03-07,UNH US Equity,33.589,35.54,34.024,29.805
2025-03-10,UNH US Equity,33.581,35.807,34.219,29.925
2025-03-11,UNH US Equity,33.93,35.879,34.179,29.865
2025-03-12,UNH US Equity,33.961,35.905,34.191,29.732
2025-03-13,UNH US Equity,33.555,35.899,34.186,29.717
2025-03-14,UNH US Equity,34.029,35.989,34.269,29.743
2025-03-17,UNH US Equity,34.576,36.092,34.427,29.774
2025-03-18,UNH US Equity,34.781,36.011,34.458,29.732
2025-03-19,UNH US Equity,34.702,34.857,34.455,29.732
2025-03-20,UNH US Equity,34.764,34.878,34.546,29.746
2025-03-21,UNH US Equity,34.919,34.795,34.535,29.761
2025-03-24,UNH US Equity,34.698,34.669,34.524,29.648
2025-03-25,UNH US Equity,34.722,34.58,34.532,29.654
2025-03-26,UNH US Equity,34.69,34.565,34.48,29.667
2025-03-27,UNH US Equity,34.627,34.406,34.483,29.67
2025-03-28,UNH US Equity,34.374,34.408,34.483,29.668
2025-03-31,UNH US Equity,31.818,34.518,34.517,29.694
2025-04-01,UNH US Equity,31.284,34.338,34.516,29.667
2025-04-02,UNH US Equity,30.794,33.599,34.419,29.667
2025-04-03,UNH US Equity,21.642,34.09,34.729,29.837
2025-04-04,UNH US Equity,23.489,34.378,34.975,29.978
2025-04-07,UNH US Equity,23.091,34.076,34.918,29.965
2025-04-08,UNH US Equity,26.64,35.314,33.564,30.395
2025-04-09,UNH US Equity,29.054,36.174,33.99,30.72
2025-04-10,UNH US Equity,29.605,36.478,34.193,30.833
2025-04-11,UNH US Equity,28.611,36.506,34.203,30.823
2025-04-14,UNH US Equity,29.833,36.668,34.345,30.149
2025-04-15,UNH US Equity,30.071,36.643,34.354,30.156
2025-04-16,UNH US Equity,29.61,35.482,34.327,30.138
2025-04-17,UNH US Equity,83.111,55.346,50.828,39.465
2025-04-21,UNH US Equity,84.921,56.259,51.676,40.007
2025-04-22,UNH US Equity,84.816,56.24,51.682,40.0
2025-04-23,UNH US Equity,84.817,55.45,51.684,39.945
2025-04-24,UNH US Equity,84.814,55.196,51.69,39.911
2025-04-25,UNH US Equity,84.644,55.193,51.709,39.929
2025-04-28,UNH US Equity,84.297,54.75,51.703,39.903
2025-04-29,UNH US Equity,84.362,54.745,51.773,39.653
2025-04-30,UNH US Equity,84.428,54.502,51.708,39.597
2025-05-01,UNH US Equity,84.316,54.564,51.202,39.568
2025-05-02,UNH US Equity,84.133,54.403,51.133,39.532
2025-05-05,UNH US Equity,84.336,54.402,51.095,39.507
2025-05-06,UNH US Equity,84.491,54.545,51.123,39.575
2025-05-07,UNH US Equity,84.3,54.51,51.091,39.582
2025-05-08,UNH US Equity,84.296,54.543,51.09,39.578
2025-05-09,UNH US Equity,84.235,54.568,51.042,39.594
2025-05-12,UNH US Equity,83.89,54.569,51.041,39.578
2025-05-13,UNH US Equity,100.37,63.73,58.408,44.123
2025-05-14,UNH US Equity,100.24,63.621,58.364,44.132
2025-05-15,UNH US Equity,103.059,66.326,60.213,45.539
2025-05-16,UNH US Equity,106.157,67.357,61.062,45.993
2025-05-19,UNH US Equity,110.123,68.779,62.334,46.699
2025-05-20,UNH US Equity,108.545,68.896,62.266,46.717
2025-05-21,UNH US Equity,107.36,69.088,62.771,47.071
2025-05-22,UNH US Equity,106.265,69.104,62.798,47.1
2025-05-23,UNH US Equity,105.981,69.098,62.785,47.081
2025-05-27,UNH US Equity,106.191,68.433,62.786,47.081
2025-05-28,UNH US Equity,106.56,68.488,62.834,47.093
2025-05-29,UNH US Equity,106.511,68.223,62.8,47.085
2025-05-30,UNH US Equity,79.501,68.295,62.457,47.098
2025-06-02,UNH US Equity,78.152,68.208,62.107,47.104
2025-06-03,UNH US Equity,77.998,68.186,62.004,47.098
2025-06-04,UNH US Equity,77.934,68.03,61.974,47.076
2025-06-05,UNH US Equity,77.931,68.041,61.5,47.094
2025-06-06,UNH US Equity,78.716,68.253,61.502,47.166
2025-06-09,UNH US Equity,78.665,68.172,61.472,47.143
2025-06-10,UNH US Equity,78.624,68.188,61.209,47.14
2025-06-11,UNH US Equity,79.089,68.302,61.24,47.058
2025-06-12,UNH US Equity,79.585,68.515,61.2,47.133
2025-06-13,UNH US Equity,79.595,68.531,61.171,47.059
2025-06-16,UNH US Equity,79.394,68.535,61.091,47.087
2025-06-17,UNH US Equity,79.325,68.556,61.054,47.056
2025-06-18,UNH US Equity,79.33,68.486,61.051,47.056
2025-06-20,UNH US Equity,79.354,68.499,61.044,47.081
2025-06-23,UNH US Equity,79.351,68.492,61.043,47.035
2025-06-24,UNH US Equity,79.684,68.563,61.12,47.059
2025-06-25,UNH US Equity,54.266,68.555,61.13,47.067
2025-06-26,UNH US Equity,54.187,68.247,61.137,47.067
2025-06-27,UNH US Equity,41.107,68.257,61.175,47.112
2025-06-30,UNH US Equity,37.036,68.275,61.202,47.125
2025-07-01,UNH US Equity,31.417,67.745,61.618,47.33
2025-07-02,UNH US Equity,35.691,68.378,62.045,47.65
2025-07-03,UNH US Equity,30.83,68.27,62.054,47.644
2025-07-07,UNH US Equity,30.526,68.276,61.745,47.665
2025-07-08,UNH US Equity,30.708,68.293,61.786,47.657
2025-07-09,UNH US Equity,31.119,68.245,61.803,47.668
2025-07-10,UNH US Equity,31.18,68.223,61.216,47.678
2025-07-11,UNH US Equity,31.504,68.216,61.284,47.704
2025-07-14,UNH US Equity,31.494,68.211,61.086,47.472
2025-07-15,UNH US Equity,32.575,68.148,61.195,47.477
2025-07-16,UNH US Equity,32.446,68.097,61.101,47.47
2025-07-17,UNH US Equity,32.722,68.016,61.101,47.465
2025-07-18,UNH US Equity,32.888,67.983,61.014,47.495
2024-01-02,V US Equity,10.254,14.468,13.902,15.65
2024-01-03,V US Equity,10.349,14.337,13.914,15.655
2024-01-04,V US Equity,10.188,14.349,13.934,15.652
2024-01-05,V US Equity,10.075,14.318,13.781,15.624
2024-01-08,V US Equity,10.515,14.416,13.861,15.653
2024-01-09,V US Equity,10.516,14.412,13.811,15.654
2024-01-10,V US Equity,10.397,14.343,13.819,15.642
2024-01-11,V US Equity,10.39,14.202,13.802,15.582
2024-01-12,V US Equity,10.068,14.196,13.732,15.58
2024-01-16,V US Equity,10.091,14.196,13.693,15.581
2024-01-17,V US Equity,9.759,14.216,13.586,15.4
2024-01-18,V US Equity,9.827,14.238,13.586,15.387
2024-01-19,V US Equity,10.096,14.327,13.611,15.117
2024-01-22,V US Equity,10.031,14.326,13.565,15.114
2024-01-23,V US Equity,10.02,13.552,13.478,15.077
2024-01-24,V US Equity,10.017,13.542,13.466,15.072
2024-01-25,V US Equity,9.561,13.347,13.47,15.063
2024-01-26,V US Equity,10.705,13.683,13.668,15.167
2024-01-29,V US Equity,11.364,14.032,13.908,15.304
2024-01-30,V US Equity,11.708,13.572,14.012,15.257
2024-01-31,V US Equity,12.719,13.771,14.194,15.327
2024-02-01,V US Equity,13.149,13.834,14.315,15.29
2024-02-02,V US Equity,12.499,13.485,14.228,15.29
2024-02-05,V US Equity,12.558,13.544,14.116,15.303
2024-02-06,V US Equity,12.417,13.491,14.114,15.302
2024-02-07,V US Equity,12.597,13.457,14.097,15.326
2024-02-08,V US Equity,13.404,13.692,14.253,15.115
2024-02-09,V US Equity,13.361,13.516,14.241,15.076
2024-02-12,V US Equity,13.51,13.491,14.26,15.081
2024-02-13,V US Equity,13.304,13.424,14.234,15.081
2024-02-14,V US Equity,13.241,13.421,14.125,15.077
2024-02-15,V US Equity,13.516,13.515,14.114,15.12
2024-02-16,V US Equity,13.925,13.58,14.177,15.145
2024-02-20,V US Equity,14.34,13.76,14.294,15.183
2024-02-21,V US Equity,14.39,13.769,14.307,15.181
2024-02-22,V US Equity,15.97,14.325,14.73,15.368
2024-02-23,V US Equity,15.938,14.263,14.676,15.334
2024-02-26,V US Equity,15.928,14.255,14.56,15.32
2024-02-27,V US Equity,16.019,13.965,14.573,15.326
2024-02-28,V US Equity,16.111,13.677,14.61,15.343
2024-02-29,V US Equity,16.528,13.834,14.712,15.317
2024-03-01,V US Equity,16.32,13.723,14.711,15.277
2024-03-04,V US Equity,16.641,13.728,14.792,15.246
2024-03-05,V US Equity,16.714,13.709,14.811,15.25
2024-03-06,V US Equity,16.734,12.974,14.263,15.247
2024-03-07,V US Equity,16.923,12.952,14.318,15.25
2024-03-08,V US Equity,16.048,12.735,14.196,15.258
2024-03-11,V US Equity,14.855,12.685,14.172,15.255
2024-03-12,V US Equity,14.8,12.611,14.206,15.273
2024-03-13,V US Equity,14.081,12.253,13.782,15.275
2024-03-14,V US Equity,13.592,12.261,13.735,15.142
2024-03-15,V US Equity,14.137,12.476,13.816,15.146
2024-03-18,V US Equity,14.112,12.496,13.586,15.064
2024-03-19,V US Equity,14.233,12.509,13.612,15.071
2024-03-20,V US Equity,14.11,12.385,13.585,15.042
2024-03-21,V US Equity,13.419,12.189,13.521,14.925
2024-03-22,V US Equity,15.595,12.997,14.077,15.124
2024-03-25,V US Equity,15.691,13.018,14.019,15.034
2024-03-26,V US Equity,15.703,13.02,13.97,14.993
2024-03-27,V US Equity,15.706,13.075,13.958,15.003
2024-03-28,V US Equity,15.255,13.068,13.938,15.002
2024-04-01,V US Equity,15.055,13.087,13.94,15.005
2024-04-02,V US Equity,14.566,13.018,13.893,14.915
2024-04-03,V US Equity,14.563,13.038,13.907,14.897
2024-04-04,V US Equity,12.694,13.188,14.012,14.904
2024-04-05,V US Equity,13.243,13.309,14.088,14.921
2024-04-08,V US Equity,13.249,13.273,14.028,14.92
2024-04-09,V US Equity,13.255,13.28,14.037,14.907
2024-04-10,V US Equity,13.096,13.285,13.884,14.881
2024-04-11,V US Equity,12.887,13.296,13.665,14.877
2024-04-12,V US Equity,12.873,13.211,13.656,14.819
2024-04-15,V US Equity,13.54,13.565,13.86,14.852
2024-04-16,V US Equity,13.514,13.561,13.744,14.838
2024-04-17,V US Equity,13.557,13.55,13.702,14.843
2024-04-18,V US Equity,13.449,13.582,13.218,14.817
2024-04-19,V US Equity,13.336,13.622,13.177,14.832
2024-04-22,V US Equity,13.689,13.57,13.039,14.835
2024-04-23,V US Equity,13.306,13.494,13.017,14.842
2024-04-24,V US Equity,13.271,13.267,12.866,14.701
2024-04-25,V US Equity,13.167,13.254,12.578,14.692
2024-04-26,V US Equity,12.767,13.264,12.587,14.692
2024-04-29,V US Equity,12.77,13.348,12.687,14.729
2024-04-30,V US Equity,12.767,13.37,12.812,14.774
2024-05-01,V US Equity,12.473,13.31,12.823,14.761
2024-05-02,V US Equity,12.37,13.287,12.734,14.759
2024-05-03,V US Equity,10.445,13.29,12.568,14.749
2024-05-06,V US Equity,11.51,13.534,12.745,14.754
2024-05-07,V US Equity,12.332,13.695,12.828,14.796
2024-05-08,V US Equity,12.261,13.698,12.818,14.794
2024-05-09,V US Equity,12.355,13.671,12.831,14.719
2024-05-10,V US Equity,12.546,13.704,12.864,14.735
2024-05-13,V US Equity,12.639,13.707,12.892,14.534
2024-05-14,V US Equity,12.664,13.755,12.875,14.54
2024-05-15,V US Equity,12.811,13.817,12.989,14.593
2024-05-16,V US Equity,12.544,13.859,13.026,14.369
2024-05-17,V US Equity,12.532,13.842,13.024,14.368
2024-05-20,V US Equity,12.599,13.876,13.033,14.377
2024-05-21,V US Equity,12.678,13.979,13.103,14.383
2024-05-22,V US Equity,12.619,13.969,13.038,14.383
2024-05-23,V US Equity,12.698,13.974,13.062,14.394
2024-05-24,V US Equity,11.569,13.944,13.001,14.383
2024-05-28,V US Equity,12.233,14.015,13.154,14.406
2024-05-29,V US Equity,12.349,14.077,13.21,14.404
2024-05-30,V US Equity,12.591,14.164,13.245,14.425
2024-05-31,V US Equity,12.518,14.18,13.256,14.428
2024-06-03,V US Equity,12.413,14.228,13.306,14.422
2024-06-04,V US Equity,12.467,13.972,13.241,14.119
2024-06-05,V US Equity,12.645,13.558,13.194,14.091
2024-06-06,V US Equity,12.947,13.476,13.082,14.11
2024-06-07,V US Equity,13.028,13.288,13.096,14.104
2024-06-10,V US Equity,13.306,13.273,13.252,14.083
2024-06-11,V US Equity,12.759,13.274,13.227,14.08
2024-06-12,V US Equity,13.62,13.514,13.339,13.979
2024-06-13,V US Equity,13.645,13.505,13.279,13.949
2024-06-14,V US Equity,13.634,13.404,13.265,13.919
2024-06-17,V US Equity,12.813,13.229,13.262,13.908
2024-06-18,V US Equity,12.399,13.315,13.321,13.864
2024-06-20,V US Equity,12.884,13.439,13.402,13.865
2024-06-21,V US Equity,12.902,13.468,13.434,13.88
2024-06-24,V US Equity,12.719,13.441,13.412,13.841
2024-06-25,V US Equity,12.978,13.379,13.491,13.822
2024-06-26,V US Equity,12.88,13.301,13.463,13.822
2024-06-27,V US Equity,14.244,13.86,14.017,14.032
2024-06-28,V US Equity,14.782,14.059,14.118,14.078
2024-07-01,V US Equity,14.834,13.364,14.118,14.035
2024-07-02,V US Equity,16.052,13.779,14.373,14.15
2024-07-03,V US Equity,15.899,13.785,14.375,14.145
2024-07-05,V US Equity,15.998,13.81,14.393,14.145
2024-07-08,V US Equity,16.504,13.929,14.55,14.15
2024-07-09,V US Equity,16.511,13.836,14.539,14.151
2024-07-10,V US Equity,16.306,13.906,14.577,14.183
2024-07-11,V US Equity,16.17,13.829,14.496,13.923
2024-07-12,V US Equity,16.367,13.988,14.609,13.912
2024-07-15,V US Equity,16.626,14.089,14.688,13.945
2024-07-16,V US Equity,16.505,14.044,14.693,13.935
2024-07-17,V US Equity,16.801,14.176,14.806,13.986
2024-07-18,V US Equity,17.077,14.338,14.711,14.012
2024-07-19,V US Equity,17.229,14.356,14.512,14.068
2024-07-22,V US Equity,17.348,14.417,14.443,14.058
2024-07-23,V US Equity,17.224,14.495,14.383,14.089
2024-07-24,V US Equity,20.915,15.927,15.441,14.677
2024-07-25,V US Equity,20.506,15.862,15.441,14.678
2024-07-26,V US Equity,21.731,16.292,15.792,14.841
2024-07-29,V US Equity,21.925,16.316,15.829,14.8
2024-07-30,V US Equity,22.005,16.336,15.787,14.808
2024-07-31,V US Equity,22.036,15.918,15.748,14.817
2024-08-01,V US Equity,21.697,15.88,15.744,14.816
2024-08-02,V US Equity,21.682,15.886,15.734,14.806
2024-08-05,V US Equity,24.367,17.157,16.726,15.292
2024-08-06,V US Equity,24.418,17.211,16.733,15.291
2024-08-07,V US Equity,24.448,17.237,16.647,15.263
2024-08-08,V US Equity,23.699,17.395,16.725,15.305
2024-08-09,V US Equity,23.257,17.377,16.633,15.284
2024-08-12,V US Equity,23.236,17.291,16.607,15.262
2024-08-13,V US Equity,22.467,17.169,16.17,15.231
2024-08-14,V US Equity,22.486,17.18,16.184,15.228
2024-08-15,V US Equity,23.413,17.582,16.507,15.374
2024-08-16,V US Equity,22.998,17.537,16.506,15.341
2024-08-19,V US Equity,22.995,17.526,16.455,15.316
2024-08-20,V US Equity,22.868,17.557,16.416,15.325
2024-08-21,V US Equity,22.856,17.316,16.413,15.324
2024-08-22,V US Equity,22.587,17.317,16.36,15.325
2024-08-23,V US Equity,22.386,17.297,16.352,15.283
2024-08-26,V US Equity,22.385,17.286,16.347,15.228
2024-08-27,V US Equity,22.225,17.332,16.372,15.252
2024-08-28,V US Equity,21.935,17.283,16.362,15.24
2024-08-29,V US Equity,22.206,17.55,16.604,15.349
2024-08-30,V US Equity,22.178,17.587,16.545,15.356
2024-09-03,V US Equity,21.941,17.637,16.575,15.368
2024-09-04,V US Equity,17.534,17.671,16.594,15.368
2024-09-05,V US Equity,17.732,17.626,16.532,15.335
2024-09-06,V US Equity,16.717,17.503,16.503,15.287
2024-09-09,V US Equity,17.644,17.865,16.785,15.432
2024-09-10,V US Equity,17.662,17.867,16.755,15.422
2024-09-11,V US Equity,17.671,17.887,16.76,15.429
2024-09-12,V US Equity,17.683,17.719,16.37,15.432
2024-09-13,V US Equity,17.734,17.605,16.364,15.418
2024-09-16,V US Equity,12.411,17.691,16.436,15.406
2024-09-17,V US Equity,12.382,17.684,16.419,15.407
2024-09-18,V US Equity,12.747,17.739,16.499,15.444
2024-09-19,V US Equity,13.242,17.828,16.582,15.49
2024-09-20,V US Equity,13.282,17.8,16.584,15.492
2024-09-23,V US Equity,13.604,17.8,16.678,15.545
2024-09-24,V US Equity,22.565,20.25,18.607,16.563
2024-09-25,V US Equity,22.897,20.341,18.606,16.396
2024-09-26,V US Equity,22.117,20.367,18.639,16.41
2024-09-27,V US Equity,22.41,20.426,18.729,16.394
2024-09-30,V US Equity,22.376,20.425,18.69,16.386
2024-10-01,V US Equity,22.477,20.473,18.733,16.395
2024-10-02,V US Equity,22.499,20.476,18.735,16.24
2024-10-03,V US Equity,22.496,20.353,18.561,16.225
2024-10-04,V US Equity,22.49,20.314,18.569,16.208
2024-10-07,V US Equity,23.007,20.427,18.69,16.198
2024-10-08,V US Equity,22.881,20.427,18.686,16.202
2024-10-09,V US Equity,22.88,20.417,18.693,16.191
2024-10-10,V US Equity,22.202,20.381,18.645,16.172
2024-10-11,V US Equity,22.097,20.342,18.622,16.165
2024-10-14,V US Equity,22.183,20.355,18.675,16.152
2024-10-15,V US Equity,22.136,20.349,18.691,16.133
2024-10-16,V US Equity,23.686,20.815,19.169,16.356
2024-10-17,V US Equity,23.831,20.875,19.16,16.371
2024-10-18,V US Equity,22.945,20.677,19.069,16.368
2024-10-21,V US Equity,23.305,20.808,19.16,16.405
2024-10-22,V US Equity,23.363,20.847,19.194,16.418
2024-10-23,V US Equity,23.338,20.858,19.199,16.419
2024-10-24,V US Equity,23.238,20.81,19.072,16.418
2024-10-25,V US Equity,23.008,20.74,18.983,16.402
2024-10-28,V US Equity,23.152,20.765,19.021,16.416
2024-10-29,V US Equity,23.067,20.806,19.049,16.359
2024-10-30,V US Equity,24.472,21.299,19.488,16.522
2024-10-31,V US Equity,24.467,21.301,19.474,16.521
2024-11-01,V US Equity,24.156,20.801,19.456,16.499
2024-11-04,V US Equity,16.559,20.609,19.366,16.453
2024-11-05,V US Equity,15.997,20.616,19.355,16.436
2024-11-06,V US Equity,20.721,21.853,20.544,16.891
2024-11-07,V US Equity,20.737,21.882,20.542,16.875
2024-11-08,V US Equity,20.71,21.892,20.504,16.813
2024-11-11,V US Equity,20.717,21.758,20.544,16.819
2024-11-12,V US Equity,20.755,21.756,20.536,16.769
2024-11-13,V US Equity,20.77,21.68,20.538,16.669
2024-11-14,V US Equity,20.901,21.694,20.448,16.676
2024-11-15,V US Equity,20.092,21.627,20.41,16.679
2024-11-18,V US Equity,20.125,21.606,20.403,16.689
2024-11-19,V US Equity,20.168,21.61,20.4,16.684
2024-11-20,V US Equity,20.911,21.696,20.489,16.723
2024-11-21,V US Equity,20.944,21.582,20.493,16.681
2024-11-22,V US Equity,20.875,21.419,20.47,16.678
2024-11-25,V US Equity,20.812,21.441,20.483,16.684
2024-11-26,V US Equity,19.431,21.355,20.485,16.688
2024-11-27,V US Equity,19.407,20.068,20.413,16.709
2024-11-29,V US Equity,19.403,20.057,20.41,16.706
2024-12-02,V US Equity,18.777,19.767,20.257,16.711
2024-12-03,V US Equity,19.049,19.879,20.344,16.738
2024-12-04,V US Equity,19.355,19.973,20.406,16.765
2024-12-05,V US Equity,19.374,19.941,20.414,16.768
2024-12-06,V US Equity,19.223,19.956,20.394,16.776
2024-12-09,V US Equity,19.485,20.036,20.384,16.794
2024-12-10,V US Equity,19.416,18.873,20.439,16.834
2024-12-11,V US Equity,17.754,18.859,20.441,16.815
2024-12-12,V US Equity,17.72,18.796,20.374,16.815
2024-12-13,V US Equity,17.724,18.708,20.373,16.792
2024-12-16,V US Equity,17.723,18.705,19.971,16.795
2024-12-17,V US Equity,17.772,18.725,19.829,16.807
2024-12-18,V US Equity,14.157,19.387,20.278,17.031
2024-12-19,V US Equity,14.836,19.54,20.235,17.102
2024-12-20,V US Equity,14.929,19.289,20.265,17.12
2024-12-23,V US Equity,14.696,19.299,20.262,17.086
2024-12-24,V US Equity,14.937,19.335,20.166,17.086
2024-12-26,V US Equity,14.92,19.325,20.152,17.021
2024-12-27,V US Equity,15.047,19.386,20.129,17.036
2024-12-30,V US Equity,15.407,19.497,20.203,17.074
2024-12-31,V US Equity,15.243,19.487,20.143,17.066
2025-01-02,V US Equity,15.331,19.523,20.124,17.034
2025-01-03,V US Equity,14.641,19.48,20.123,17.013
2025-01-06,V US Equity,14.596,19.483,20.079,17.018
2025-01-07,V US Equity,14.665,19.282,19.984,17.025
2025-01-08,V US Equity,14.344,19.256,19.859,17.026
2025-01-10,V US Equity,15.05,19.444,19.991,17.098
